날짜,종가,시가,고가,저가,거래량,변동 %
2014-03-17,47846,50692,51000,47308,38394000.0,-5.47
2014-03-18,49538,48077,50923,47615,38391000.0,3.54
2014-03-19,49231,49538,49769,48538,13003000.0,-0.62
2014-03-20,49154,47769,49538,47692,20890000.0,-0.16
2014-03-21,49615,49538,49769,48846,10489000.0,0.94
2014-03-24,48538,49692,49923,48462,11447000.0,-2.17
2014-03-25,46923,48000,48462,46385,22462000.0,-3.33
2014-03-26,48154,46923,48308,46769,12135000.0,2.62
2014-03-27,47923,48538,48692,47846,8377000.0,-0.48
2014-03-28,48077,47846,48846,47385,6540000.0,0.32
2014-03-31,48769,48769,49000,48154,9307000.0,1.44
2014-04-01,48923,48769,49385,48538,10399000.0,0.32
2014-04-02,48923,49308,49846,48769,10396000.0,0.0
2014-04-03,48385,48846,49077,48154,7559000.0,-1.1
2014-04-04,48077,48462,49154,47692,10264000.0,-0.64
2014-04-07,46538,47692,47923,46154,17677000.0,-3.2
2014-04-08,47846,46538,49846,46538,24664000.0,2.81
2014-04-09,48538,48231,49154,47846,12435000.0,1.45
2014-04-10,48538,49000,49231,48231,7027000.0,0.0
2014-04-11,48462,48000,48923,47923,6247000.0,-0.16
2014-04-14,48538,48231,48692,48154,5458000.0,0.16
2014-04-15,48077,48769,48846,48000,5628000.0,-0.95
2014-04-16,48231,48385,48538,47923,4787000.0,0.32
2014-04-17,47385,48154,48308,47385,6300000.0,-1.75
2014-04-18,47692,47462,48077,47077,10176000.0,0.65
2014-04-21,47000,47769,47769,46923,9145000.0,-1.45
2014-04-22,47231,47077,47769,46385,9708000.0,0.49
2014-04-23,46692,47308,47462,46692,5979000.0,-1.14
2014-04-24,46308,46923,47231,45846,9898000.0,-0.82
2014-04-25,45692,46154,46308,45538,8467000.0,-1.33
2014-04-28,45769,45692,46538,45462,7491000.0,0.17
2014-04-29,45385,46154,46231,45308,8531000.0,-0.84
2014-04-30,47538,45231,47538,45231,19519000.0,4.74
2014-05-02,49300,49300,50900,48600,27985000.0,3.71
2014-05-07,47800,49300,49300,47750,12800000.0,-3.04
2014-05-08,48300,47550,51100,47400,27893000.0,1.05
2014-05-09,48300,47900,48450,47400,6655000.0,0.0
2014-05-12,47800,48300,48350,47650,6095000.0,-1.04
2014-05-13,48400,47800,48700,47800,5129000.0,1.26
2014-05-14,48300,48400,49200,48200,7172000.0,-0.21
2014-05-15,49300,48800,49850,48450,11544000.0,2.07
2014-05-16,48150,49300,49850,47800,16583000.0,-2.33
2014-05-19,45050,47550,47800,44550,32924000.0,-6.44
2014-05-20,44050,44900,45200,43400,26252000.0,-2.22
2014-05-21,44050,43700,44400,43650,11325000.0,0.0
2014-05-22,44150,44000,44600,44000,7254000.0,0.23
2014-05-23,44700,44000,44850,44000,7833000.0,1.25
2014-05-26,44950,44300,45400,44200,9594000.0,0.56
2014-05-27,44000,44750,44800,43750,22384000.0,-2.11
2014-05-28,44100,44000,44750,43800,10322000.0,0.23
2014-05-29,44750,45550,46250,44700,24961000.0,1.47
2014-05-30,44500,45500,45550,44250,12369000.0,-0.56
2014-06-02,46200,47000,49650,45550,107000000.0,3.82
2014-06-03,45200,46300,46700,44750,28477000.0,-2.16
2014-06-05,44300,45200,45950,43350,26865000.0,-1.99
2014-06-09,41650,45050,45800,41050,44600000.0,-5.98
2014-06-10,41650,41500,42800,41300,32694000.0,0.0
2014-06-11,39650,41850,42150,39500,37168000.0,-4.8
2014-06-12,41700,39850,41950,39000,29849000.0,5.17
2014-06-13,40800,42050,42050,40250,14589000.0,-2.16
2014-06-16,41300,40950,41700,40400,7765000.0,1.23
2014-06-17,40800,41300,41650,40800,6586000.0,-1.21
2014-06-18,40100,40800,41100,39900,7461000.0,-1.72
2014-06-19,40350,39850,40900,39850,7662000.0,0.62
2014-06-20,40000,40650,40700,40000,6816000.0,-0.87
2014-06-23,38550,40000,40300,38550,16224000.0,-3.63
2014-06-24,38800,38650,40000,38650,12770000.0,0.65
2014-06-25,37950,38800,39600,37900,22747000.0,-2.19
2014-06-26,38200,38000,38700,37950,8979000.0,0.66
2014-06-27,38050,38000,38300,37900,8768000.0,-0.39
2014-06-30,38100,38300,38600,38100,9325000.0,0.13
2014-07-01,38900,37600,38900,36950,42127000.0,2.1
2014-07-02,39200,39200,40250,38900,29880000.0,0.77
2014-07-03,38150,39250,40000,38050,19342000.0,-2.68
2014-07-04,39450,38550,39550,38550,16191000.0,3.41
2014-07-07,39800,40350,40400,39550,17179000.0,0.89
2014-07-08,39400,39550,39650,39100,9113000.0,-1.01
2014-07-09,39900,39400,39950,39200,9831000.0,1.27
2014-07-10,39000,40000,40350,38850,15251000.0,-2.26
2014-07-11,38200,38700,39250,38150,10302000.0,-2.05
2014-07-14,37800,38250,38500,37650,9582000.0,-1.05
2014-07-15,38100,38100,38650,37950,8359000.0,0.79
2014-07-16,37350,38100,38300,37150,11162000.0,-1.97
2014-07-17,37500,37550,37950,37450,6889000.0,0.4
2014-07-18,37450,37700,37850,37250,6017000.0,-0.13
2014-07-21,37700,37600,37950,37500,5500000.0,0.67
2014-07-22,38400,37750,39700,37750,17405000.0,1.86
2014-07-23,37700,38800,38950,37650,11019000.0,-1.82
2014-07-24,37550,37750,38000,37500,8251000.0,-0.4
2014-07-25,37850,37550,37850,37400,4047000.0,0.8
2014-07-28,37200,37700,37950,37000,12268000.0,-1.72
2014-07-29,36150,37050,37200,36150,15725000.0,-2.82
2014-07-30,36150,36100,36650,36050,7611000.0,0.0
2014-07-31,35800,36150,36400,35150,10109000.0,-0.97
2014-08-01,36950,35200,36950,35200,8275000.0,3.21
2014-08-04,38000,37100,38050,36600,10264000.0,2.84
2014-08-05,36900,38200,38550,36800,14320000.0,-2.89
2014-08-06,37000,36900,37600,36900,6398000.0,0.27
2014-08-07,37900,37100,37900,37100,9950000.0,2.43
2014-08-08,38250,37900,38750,37300,14430000.0,0.92
2014-08-11,38050,38200,39200,37450,16072000.0,-0.52
2014-08-12,40550,38500,40600,38400,29859000.0,6.57
2014-08-13,46600,45500,46600,43350,210000000.0,14.92
2014-08-14,46250,46850,48150,45150,136000000.0,-0.75
2014-08-18,45200,46600,46800,44550,52932000.0,-2.27
2014-08-19,44600,45400,46450,44550,70907000.0,-1.33
2014-08-20,46000,44850,46000,44700,44844000.0,3.14
2014-08-21,51100,51600,52800,49800,213000000.0,11.09
2014-08-22,48000,50500,51400,47750,105000000.0,-6.07
2014-08-25,46200,48150,48350,46050,64805000.0,-3.75
2014-08-26,51200,46950,51900,46800,146000000.0,10.82
2014-08-27,49000,51000,51300,48000,76606000.0,-4.3
2014-08-28,48700,49250,50200,47850,35614000.0,-0.61
2014-08-29,48700,48500,49650,48450,30303000.0,0.0
2014-09-01,50300,49750,51600,49750,57372000.0,3.29
2014-09-02,49850,50600,50600,49450,26922000.0,-0.89
2014-09-03,49300,50400,50700,48550,33187000.0,-1.1
2014-09-04,49300,50300,51000,49200,35560000.0,0.0
2014-09-05,50400,49300,50400,48800,24838000.0,2.23
2014-09-11,50600,51200,52400,50400,41148000.0,0.4
2014-09-12,51200,51800,53700,50300,115000000.0,1.19
2014-09-15,52100,51900,52900,51000,58537000.0,1.76
2014-09-16,53200,54000,55600,53000,138000000.0,2.11
2014-09-17,53500,53400,54100,52300,38410000.0,0.56
2014-09-18,54200,53700,54500,52800,38830000.0,1.31
2014-09-19,52900,54100,54500,52900,36014000.0,-2.4
2014-09-22,51500,52400,52700,50700,44161000.0,-2.65
2014-09-23,51300,51100,51300,49700,32758000.0,-0.39
2014-09-24,51600,51300,52700,51000,26514000.0,0.58
2014-09-25,51600,51900,52500,51000,15742000.0,0.0
2014-09-26,51500,51100,51900,50300,18763000.0,-0.19
2014-09-29,50700,51800,52100,49950,20778000.0,-1.55
2014-09-30,51500,50100,52000,48800,33551000.0,1.58
2014-10-01,49550,51000,51900,49500,24659000.0,-3.79
2014-10-02,51000,48800,51400,48450,24464000.0,2.93
2014-10-06,50600,51000,52000,50400,22116000.0,-0.78
2014-10-07,52200,50900,52900,50900,39286000.0,3.16
2014-10-08,51600,52200,52800,51100,29409000.0,-1.15
2014-10-10,49500,50900,51700,48650,30167000.0,-4.07
2014-10-13,45050,49000,49450,44300,43953000.0,-8.99
2014-10-14,47000,45050,47200,44950,22545000.0,4.33
2014-10-15,47100,46500,47600,46050,15048000.0,0.21
2014-10-16,46800,47300,47650,45800,20270000.0,-0.64
2014-10-17,47000,47000,48000,46650,19356000.0,0.43
2014-10-20,48200,47450,48700,47250,19115000.0,2.55
2014-10-21,48300,48700,48800,47600,13760000.0,0.21
2014-10-22,47350,48500,49000,47150,19948000.0,-1.97
2014-10-23,46000,47350,47550,45600,21075000.0,-2.85
2014-10-24,45400,46300,46650,45100,20469000.0,-1.3
2014-10-27,46700,45500,47450,44500,20839000.0,2.86
2014-10-28,46500,46650,47100,46200,7048000.0,-0.43
2014-10-29,46200,47200,47650,46000,15210000.0,-0.65
2014-10-30,44700,46200,46900,44700,16017000.0,-3.25
2014-10-31,45400,44700,46100,44450,10388000.0,1.57
2014-11-03,44000,45050,45400,43050,16083000.0,-3.08
2014-11-04,39900,43600,44600,39650,47860000.0,-9.32
2014-11-05,40300,38700,40900,38300,37263000.0,1.0
2014-11-06,38600,39450,40850,38300,29682000.0,-4.22
2014-11-07,40150,38450,40400,38350,19157000.0,4.02
2014-11-10,40150,40300,40700,39850,11884000.0,0.0
2014-11-11,43150,40300,44000,40250,37530000.0,7.47
2014-11-12,42500,43450,43900,40800,31070000.0,-1.51
2014-11-13,42700,42900,43400,42350,14799000.0,0.47
2014-11-14,42550,43250,43250,42150,13370000.0,-0.35
2014-11-17,42200,42200,43000,41600,13192000.0,-0.82
2014-11-18,44700,43100,45900,42700,69366000.0,5.92
2014-11-19,44900,45150,45150,44050,22150000.0,0.45
2014-11-20,45300,45000,45350,44300,19248000.0,0.89
2014-11-21,44700,44950,46200,44550,19722000.0,-1.32
2014-11-24,45100,45550,45750,43900,17713000.0,0.89
2014-11-25,45400,46800,49400,45400,117000000.0,0.67
2014-11-26,46050,45000,46600,44400,25919000.0,1.43
2014-11-27,45450,46500,46500,45450,10519000.0,-1.3
2014-11-28,45950,45000,46250,44950,13260000.0,1.1
2014-12-01,46300,45700,46800,45600,16502000.0,0.76
2014-12-02,47350,48950,48950,47250,41843000.0,2.27
2014-12-03,47300,48100,48850,46950,23399000.0,-0.11
2014-12-04,47200,47450,48600,47150,25664000.0,-0.21
2014-12-05,47500,47300,47800,47000,10271000.0,0.64
2014-12-08,46450,47300,48050,46450,13120000.0,-2.21
2014-12-09,46850,46050,47400,46050,10999000.0,0.86
2014-12-10,45100,46800,47000,44950,18050000.0,-3.74
2014-12-11,44550,44350,45200,44000,11124000.0,-1.22
2014-12-12,44200,45050,45150,44100,6846000.0,-0.79
2014-12-15,45950,42950,46500,42950,13446000.0,3.96
2014-12-16,44600,45700,46400,44500,8770000.0,-2.94
2014-12-17,45600,45050,45800,43950,12023000.0,2.24
2014-12-18,44550,45600,45900,44100,8742000.0,-2.3
2014-12-19,45300,44900,45500,44550,9398000.0,1.68
2014-12-22,44700,45700,45700,44650,6533000.0,-1.32
2014-12-23,44300,44700,45000,44150,5765000.0,-0.89
2014-12-24,43850,44000,44600,43750,8987000.0,-1.02
2014-12-26,43550,44000,44400,43500,8346000.0,-0.68
2014-12-29,43750,44650,44650,43700,5665000.0,0.46
2014-12-30,44200,43850,44800,43750,6808000.0,1.03
2015-01-02,45350,44400,45350,44200,9380000.0,2.6
2015-01-05,46700,45350,46950,45050,22462000.0,2.98
2015-01-06,46150,46050,46700,45700,11791000.0,-1.18
2015-01-07,47450,46750,48450,46700,29162000.0,2.82
2015-01-08,48500,47850,48900,47350,26813000.0,2.21
2015-01-09,49050,48900,49550,47900,26344000.0,1.13
2015-01-12,49450,49200,49800,48500,18961000.0,0.82
2015-01-13,49250,49250,50200,49000,18055000.0,-0.4
2015-01-14,48350,49400,49600,48150,15701000.0,-1.83
2015-01-15,49600,48750,50400,48550,23883000.0,2.59
2015-01-16,49900,49850,50300,49300,15098000.0,0.6
2015-01-19,50200,50800,50900,49950,15900000.0,0.6
2015-01-20,49700,50200,50600,49500,12917000.0,-1.0
2015-01-21,49100,49500,49950,49100,14007000.0,-1.21
2015-01-22,48500,49500,49650,47550,17194000.0,-1.22
2015-01-23,48450,48800,49250,48450,13642000.0,-0.1
2015-01-26,50400,49000,50500,48550,22134000.0,4.02
2015-01-27,49500,50800,50900,49200,21110000.0,-1.79
2015-01-28,49450,49450,49800,48900,10926000.0,-0.1
2015-01-29,48000,49200,49950,47450,30015000.0,-2.93
2015-01-30,47500,48350,48350,46700,24273000.0,-1.04
2015-02-02,46550,47300,47300,46300,17142000.0,-2.0
2015-02-03,46650,46300,47100,46300,11545000.0,0.21
2015-02-04,46650,47000,47000,46250,15369000.0,0.0
2015-02-05,47850,46450,47950,45750,22701000.0,2.57
2015-02-06,47900,47850,48300,47500,10491000.0,0.1
2015-02-09,46100,47600,47850,45950,17816000.0,-3.76
2015-02-10,46000,46050,46750,45600,7497000.0,-0.22
2015-02-11,46100,46350,46400,45800,7600000.0,0.22
2015-02-12,46100,46100,46600,45950,7573000.0,0.0
2015-02-13,45800,46250,46550,45800,8180000.0,-0.65
2015-02-16,45750,45900,46300,45700,7637000.0,-0.11
2015-02-17,45200,45650,45750,44750,11339000.0,-1.2
2015-02-23,46450,45650,46450,45350,9579000.0,2.77
2015-02-24,46100,46150,46550,46050,8796000.0,-0.75
2015-02-25,46500,46200,46750,46000,11181000.0,0.87
2015-02-26,45700,46450,46500,45500,11317000.0,-1.72
2015-02-27,46550,45950,46650,45350,9842000.0,1.86
2015-03-02,47450,47800,47900,46850,16641000.0,1.93
2015-03-03,46500,47350,47750,46350,11724000.0,-2.0
2015-03-04,48600,46600,49050,46500,44314000.0,4.52
2015-03-05,47850,48600,48700,47700,14315000.0,-1.54
2015-03-06,48650,48000,48950,47200,22048000.0,1.67
2015-03-09,48900,48400,49000,47950,21813000.0,0.51
2015-03-10,47350,49300,49450,47350,17630000.0,-3.17
2015-03-11,46250,46900,47000,46050,13437000.0,-2.32
2015-03-12,46900,46400,47400,46400,8995000.0,1.41
2015-03-13,47300,46350,47400,46300,9165000.0,0.85
2015-03-16,46450,46950,47100,45850,19127000.0,-1.8
2015-03-17,46350,46650,46750,46200,8814000.0,-0.22
2015-03-18,45650,46600,46600,45650,13088000.0,-1.51
2015-03-19,45750,45700,46100,45250,9790000.0,0.22
2015-03-20,45500,45750,46200,45400,10275000.0,-0.55
2015-03-23,46700,45550,46800,45550,15675000.0,2.64
2015-03-24,46400,46800,47000,46250,6693000.0,-0.64
2015-03-25,46900,47100,47150,46100,13160000.0,1.08
2015-03-26,46050,46650,46800,45850,13235000.0,-1.81
2015-03-27,46250,46100,46700,45500,21999000.0,0.43
2015-03-30,47250,47200,47700,46900,19691000.0,2.16
2015-03-31,46750,47500,47500,46700,17167000.0,-1.06
2015-04-01,46900,47200,48300,46500,28082000.0,0.32
2015-04-02,47900,47300,48400,46900,29944000.0,2.13
2015-04-03,48800,49350,49500,48450,45171000.0,1.88
2015-04-06,49800,49300,50500,49050,30063000.0,2.05
2015-04-07,50000,50600,50700,49500,26325000.0,0.4
2015-04-08,49500,49950,50100,49450,16567000.0,-1.0
2015-04-09,49200,49400,49800,48550,19023000.0,-0.61
2015-04-10,48000,48850,49450,48000,23970000.0,-2.44
2015-04-13,47700,47800,48450,47450,19427000.0,-0.63
2015-04-14,49150,47700,50300,47700,45927000.0,3.04
2015-04-15,48950,50000,50300,48900,22859000.0,-0.41
2015-04-16,48200,49000,49100,48000,18225000.0,-1.53
2015-04-17,47950,48300,48350,47450,20364000.0,-0.52
2015-04-20,47200,47750,48000,47100,19024000.0,-1.56
2015-04-21,47350,47450,48000,47200,15172000.0,0.32
2015-04-22,46800,48100,48350,44850,30557000.0,-1.16
2015-04-23,46200,46800,47100,45850,20407000.0,-1.28
2015-04-24,46650,46550,46850,45750,13780000.0,0.97
2015-04-27,48350,47000,48350,46750,18309000.0,3.64
2015-04-28,47750,48650,48650,47200,13822000.0,-1.24
2015-04-29,47000,47750,48150,46750,10749000.0,-1.57
2015-04-30,47000,47300,47400,46600,8325000.0,0.0
2015-05-04,47000,47700,48450,46850,15210000.0,0.0
2015-05-06,45750,47000,47250,45700,12502000.0,-2.66
2015-05-07,45450,45650,46100,44500,14323000.0,-0.66
2015-05-08,45200,45400,46900,45000,14030000.0,-0.55
2015-05-11,47450,46050,47750,45600,22633000.0,4.98
2015-05-12,47750,47450,48350,47350,26568000.0,0.63
2015-05-13,48500,48400,48600,47900,25543000.0,1.57
2015-05-14,49650,48500,49750,47850,35689000.0,2.37
2015-05-15,51400,49900,51800,49200,62808000.0,3.52
2015-05-18,51800,51600,52200,49800,44578000.0,0.78
2015-05-19,51800,51800,52000,50700,28329000.0,0.0
2015-05-20,51700,52100,52300,50600,37854000.0,-0.19
2015-05-21,52800,52100,53400,51000,68361000.0,2.13
2015-05-22,51800,53200,53200,51000,28929000.0,-1.89
2015-05-26,50400,51800,52100,50100,25690000.0,-2.7
2015-05-27,49900,50400,50400,48900,37967000.0,-0.99
2015-05-28,49950,50000,50900,49600,24184000.0,0.1
2015-05-29,49850,50200,50700,49450,21418000.0,-0.2
2015-06-01,49300,49800,50300,48600,18203000.0,-1.1
2015-06-02,46900,49100,49100,46150,39915000.0,-4.87
2015-06-03,46000,46400,47400,45750,20443000.0,-1.92
2015-06-04,47050,46100,47050,45250,22750000.0,2.28
2015-06-05,46250,46300,46800,45850,16751000.0,-1.7
2015-06-08,46350,46400,46650,45350,12782000.0,0.22
2015-06-09,46100,46550,46800,45950,11063000.0,-0.54
2015-06-10,45500,46450,46450,45150,21375000.0,-1.3
2015-06-11,45600,45550,46700,45500,15843000.0,0.22
2015-06-12,46100,46000,46700,45600,11521000.0,1.1
2015-06-15,45450,46000,46150,44600,19584000.0,-1.41
2015-06-16,46000,45100,46400,43050,29217000.0,1.21
2015-06-17,46850,46050,46900,45200,15721000.0,1.85
2015-06-18,46350,47000,47200,46350,10857000.0,-1.07
2015-06-19,46000,46850,46900,45950,8662000.0,-0.76
2015-06-22,46350,45900,46650,45800,11671000.0,0.76
2015-06-23,48550,46700,48800,46600,37634000.0,4.75
2015-06-24,48500,48600,48950,47650,14700000.0,-0.1
2015-06-25,48950,48300,49250,48050,15139000.0,0.93
2015-06-26,48250,48600,48800,48050,13729000.0,-1.43
2015-06-29,46750,47050,47750,46500,15529000.0,-3.11
2015-06-30,48000,46150,48450,45850,17412000.0,2.67
2015-07-01,48000,48350,48750,47750,13336000.0,0.0
2015-07-02,48450,48600,48850,47900,13510000.0,0.94
2015-07-03,48000,48450,49650,47700,28447000.0,-0.93
2015-07-06,46500,47050,47750,46500,19824000.0,-3.13
2015-07-07,46200,46550,47300,46000,12841000.0,-0.65
2015-07-08,47050,46200,47800,46200,23754000.0,1.84
2015-07-09,46250,46300,46750,45000,19833000.0,-1.7
2015-07-10,45950,46100,46600,45600,9954000.0,-0.65
2015-07-13,46250,46300,46900,45950,13333000.0,0.65
2015-07-14,50000,46550,50100,46550,52666000.0,8.11
2015-07-15,49450,50300,50400,48700,33499000.0,-1.1
2015-07-16,50500,49250,51200,49150,37380000.0,2.12
2015-07-17,51400,51300,51700,50200,43617000.0,1.78
2015-07-20,52500,51800,52900,51100,48245000.0,2.14
2015-07-21,51800,53500,54700,51400,58552000.0,-1.33
2015-07-22,54600,52300,56400,52200,141000000.0,5.41
2015-07-23,51700,55000,55100,51700,69374000.0,-5.31
2015-07-24,52600,52200,53400,51500,38304000.0,1.74
2015-07-27,50300,52000,53300,50200,29911000.0,-4.37
2015-07-28,51200,49700,51400,49500,23150000.0,1.79
2015-07-29,51900,51800,53400,50800,36566000.0,1.37
2015-07-30,51800,52500,53700,51300,29376000.0,-0.19
2015-07-31,53000,51700,53000,50900,23370000.0,2.32
2015-08-03,55300,53500,55600,53100,58196000.0,4.34
2015-08-04,55200,55400,56200,54100,39655000.0,-0.18
2015-08-05,56100,55800,59400,55300,89166000.0,1.63
2015-08-06,56000,57100,57200,55400,31122000.0,-0.18
2015-08-07,55000,55600,56500,54400,26763000.0,-1.79
2015-08-10,56600,54800,56700,54300,27549000.0,2.91
2015-08-11,57700,56900,61900,56700,146000000.0,1.94
2015-08-12,57700,58700,60000,55300,77455000.0,0.0
2015-08-13,59500,57800,59700,57300,45352000.0,3.12
2015-08-17,59500,58200,60800,58200,61801000.0,0.0
2015-08-18,58700,59600,60100,56700,45540000.0,-1.34
2015-08-19,54500,57700,58300,53100,61034000.0,-7.16
2015-08-20,54600,53600,56700,53200,30259000.0,0.18
2015-08-21,53700,52500,54600,51700,35904000.0,-1.65
2015-08-24,51400,54200,55000,50800,33773000.0,-4.28
2015-08-25,55700,52400,56400,51600,35526000.0,8.37
2015-08-26,56600,55600,57400,54700,28387000.0,1.62
2015-08-27,57900,57400,58500,56800,29996000.0,2.3
2015-08-28,58200,58900,59400,57400,20700000.0,0.52
2015-08-31,58200,58200,59100,57100,16651000.0,0.0
2015-09-01,57100,58100,59400,57100,28549000.0,-1.89
2015-09-02,59800,56000,59800,55700,35569000.0,4.73
2015-09-03,59300,60600,61000,58300,31975000.0,-0.84
2015-09-04,57000,59300,59300,56800,27674000.0,-3.88
2015-09-07,59400,57000,59500,56300,27580000.0,4.21
2015-09-08,59000,59600,60200,58500,26855000.0,-0.67
2015-09-09,59200,60000,60300,58200,25474000.0,0.34
2015-09-10,59300,58400,60200,57400,31608000.0,0.17
2015-09-11,59100,59800,59800,58200,16882000.0,-0.34
2015-09-14,57200,59300,59500,57200,14062000.0,-3.21
2015-09-15,56800,57700,58500,55700,20642000.0,-0.7
2015-09-16,57000,57600,57700,56400,14888000.0,0.35
2015-09-17,54500,57900,58200,54100,39395000.0,-4.39
2015-09-18,56300,55100,56600,54700,19119000.0,3.3
2015-09-21,55400,55100,56100,55000,8098000.0,-1.6
2015-09-22,56100,55600,57000,55300,11721000.0,1.26
2015-09-23,53500,55600,56000,53500,24290000.0,-4.63
2015-09-24,53500,53600,53900,51700,33269000.0,0.0
2015-09-25,53500,53500,53500,52000,15605000.0,0.0
2015-09-30,52200,52900,52900,51700,13709000.0,-2.43
2015-10-01,52200,52100,52900,51500,16328000.0,0.0
2015-10-02,51600,52200,52900,51500,13420000.0,-1.15
2015-10-05,53200,52200,53300,51800,19120000.0,3.1
2015-10-06,52500,53700,53700,52500,14235000.0,-1.32
2015-10-07,51400,52400,53000,51000,23086000.0,-2.1
2015-10-08,50500,52000,52100,50000,20774000.0,-1.75
2015-10-12,50600,50200,51300,50200,12857000.0,0.2
2015-10-13,48800,50500,50500,48100,33500000.0,-3.56
2015-10-14,48000,48800,48800,47750,17706000.0,-1.64
2015-10-15,48500,48100,48900,48100,9815000.0,1.04
2015-10-16,49500,48750,50100,48750,15551000.0,2.06
2015-10-19,48650,49750,50000,48550,13837000.0,-1.72
2015-10-20,49300,49000,49800,48550,11777000.0,1.34
2015-10-21,48000,49550,49650,47950,18307000.0,-2.64
2015-10-22,46200,48000,48000,45900,27854000.0,-3.75
2015-10-23,47000,46500,47450,45950,25874000.0,1.73
2015-10-26,46800,47350,47900,46700,18221000.0,-0.43
2015-10-27,47600,46850,48300,46750,19828000.0,1.71
2015-10-28,47300,47650,47900,46800,15026000.0,-0.63
2015-10-29,46250,47400,47750,46050,22009000.0,-2.22
2015-10-30,45450,45800,46650,45150,20980000.0,-1.73
2015-11-02,45700,46000,46650,45700,18969000.0,0.55
2015-11-03,47650,46000,47800,46000,24462000.0,4.27
2015-11-04,48000,48000,48500,47700,18408000.0,0.73
2015-11-05,47600,47550,48300,47400,12332000.0,-0.83
2015-11-06,48250,47500,48600,47100,14538000.0,1.37
2015-11-09,46250,48300,49100,46000,22582000.0,-4.15
2015-11-10,43900,45700,46200,43000,33553000.0,-5.08
2015-11-11,44350,43900,44400,43600,12724000.0,1.03
2015-11-12,43700,44250,44300,43600,8220000.0,-1.47
2015-11-13,44450,43000,44450,42650,8778000.0,1.72
2015-11-16,40550,43050,43500,40100,48102000.0,-8.77
2015-11-17,41050,40600,41400,40600,18256000.0,1.23
2015-11-18,42300,41150,42950,41100,17364000.0,3.05
2015-11-19,43000,42300,43100,41950,13906000.0,1.65
2015-11-20,43350,43000,43500,42500,9736000.0,0.81
2015-11-23,43500,43350,43800,42400,9994000.0,0.35
2015-11-24,45200,44150,46250,44150,36558000.0,3.91
2015-11-25,45500,46050,46150,44600,21502000.0,0.66
2015-11-26,45450,45750,45800,45050,10446000.0,-0.11
2015-11-27,46800,45800,47050,45700,23541000.0,2.97
2015-11-30,46500,47300,47300,46250,14121000.0,-0.64
2015-12-01,46500,47300,47800,46000,21054000.0,0.0
2015-12-02,47550,47500,49150,47100,80440000.0,2.26
2015-12-03,46300,48250,48350,46000,26594000.0,-2.63
2015-12-04,45050,46200,46200,45000,15122000.0,-2.7
2015-12-07,44000,45000,45750,44000,20501000.0,-2.33
2015-12-08,42550,43250,44400,42150,22847000.0,-3.3
2015-12-09,43700,41150,43950,41150,19197000.0,2.7
2015-12-10,42400,44000,44000,42400,10314000.0,-2.97
2015-12-11,42550,42400,43600,42400,8885000.0,0.35
2015-12-14,41150,41750,41950,41000,9967000.0,-3.29
2015-12-15,41700,40750,42200,40500,9359000.0,1.34
2015-12-16,43200,42800,43450,42500,8745000.0,3.6
2015-12-17,44050,44100,44300,43550,9900000.0,1.97
2015-12-18,44550,43700,44750,43450,7708000.0,1.14
2015-12-21,44450,44550,44650,43800,5948000.0,-0.22
2015-12-22,43950,44300,44450,43150,8466000.0,-1.12
2015-12-23,43150,44000,44100,43050,9405000.0,-1.82
2015-12-24,42700,43200,43950,42550,5520000.0,-1.04
2015-12-28,42500,42250,43250,42000,6182000.0,-0.47
2015-12-29,44300,42100,44350,42100,13844000.0,4.24
2015-12-30,44550,44300,44700,43750,5961000.0,0.56
2016-01-04,42900,44450,44450,42850,8726000.0,-3.7
2016-01-05,43050,42300,43600,42200,7865000.0,0.35
2016-01-06,42300,43000,43250,42000,9410000.0,-1.74
2016-01-07,41550,42300,42550,41450,10723000.0,-1.77
2016-01-08,42050,41600,42350,41550,11587000.0,1.2
2016-01-11,41550,41700,42100,41550,6937000.0,-1.19
2016-01-12,40650,41600,41750,40650,11400000.0,-2.17
2016-01-13,42000,40800,42300,40800,11035000.0,3.32
2016-01-14,41400,41000,41550,41000,8630000.0,-1.43
2016-01-15,41850,41600,42300,41500,8848000.0,1.09
2016-01-18,41650,41500,41750,41050,5793000.0,-0.48
2016-01-19,42000,42500,42950,42000,10867000.0,0.84
2016-01-20,40400,41700,42250,40350,20664000.0,-3.81
2016-01-21,40700,40600,41550,39750,12624000.0,0.74
2016-01-22,42500,40700,42750,40700,22304000.0,4.42
2016-01-25,43800,43000,43850,42750,18530000.0,3.06
2016-01-26,43750,43500,43800,42850,9534000.0,-0.11
2016-01-27,44100,43500,44550,43400,13372000.0,0.8
2016-01-28,44100,44100,44400,43900,9440000.0,0.0
2016-01-29,43800,44450,44450,43600,6636000.0,-0.68
2016-02-01,43550,44300,44300,42600,12383000.0,-0.57
2016-02-02,42500,43200,43450,42350,7308000.0,-2.41
2016-02-03,41800,42200,43000,41400,7417000.0,-1.65
2016-02-04,41850,41800,42150,41550,8881000.0,0.12
2016-02-05,42200,41850,42550,41850,8220000.0,0.84
2016-02-11,41000,41400,42150,40900,10844000.0,-2.84
2016-02-12,39500,41000,41050,37950,25052000.0,-3.66
2016-02-15,38600,38750,39900,38350,23989000.0,-2.28
2016-02-16,38850,38700,39150,38600,13827000.0,0.65
2016-02-17,37000,38900,39150,36450,28767000.0,-4.76
